#a  	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039
#b  	 -0.0300	 -0.0267	 -0.0234	 -0.0200	 -0.0167	 -0.0134	 -0.0101	 -0.0067	 -0.0034	 -0.0001
#t0 	    7.69	    6.84	    5.99	    5.14	    4.28	    3.43	    2.58	    1.73	    0.88	    0.03
#t1 	  264.10	  263.25	  262.40	  261.55	  260.70	  259.84	  258.99	  258.14	  257.29	  256.44
121	0.00000030	0.00000025	0.00000021	0.00000018	0.00000016	0.00000013	0.00000011	0.00000010	0.00000008	0.00000007
122	0.00000025	0.00000021	0.00000018	0.00000015	0.00000013	0.00000011	0.00000009	0.00000008	0.00000007	0.00000006
123	0.00000020	0.00000017	0.00000015	0.00000012	0.00000011	0.00000009	0.00000008	0.00000006	0.00000006	0.00000005
124	0.00000017	0.00000014	0.00000012	0.00000010	0.00000009	0.00000007	0.00000006	0.00000005	0.00000005	0.00000004
125	0.00000014	0.00000012	0.00000010	0.00000009	0.00000007	0.00000006	0.00000005	0.00000004	0.00000004	0.00000003
126	0.00000011	0.00000010	0.00000008	0.00000007	0.00000006	0.00000005	0.00000004	0.00000004	0.00000003	0.00000003
127	0.00000009	0.00000008	0.00000007	0.00000006	0.00000005	0.00000004	0.00000004	0.00000003	0.00000003	0.00000002
128	0.00000008	0.00000007	0.00000006	0.00000005	0.00000004	0.00000003	0.00000003	0.00000002	0.00000002	0.00000002
129	0.00000006	0.00000005	0.00000005	0.00000004	0.00000003	0.00000003	0.00000002	0.00000002	0.00000002	0.00000001
130	0.00000005	0.00000005	0.00000004	0.00000003	0.00000003	0.00000002	0.00000002	0.00000002	0.00000001	0.00000001
131	0.00000004	0.00000004	0.00000003	0.00000003	0.00000002	0.00000002	0.00000002	0.00000001	0.00000001	0.00000001
132	0.00000004	0.00000003	0.00000003	0.00000002	0.00000002	0.00000002	0.00000001	0.00000001	0.00000001	0.00000001
133	0.00000003	0.00000003	0.00000002	0.00000002	0.00000002	0.00000001	0.00000001	0.00000001	0.00000001	0.00000001
134	0.00000002	0.00000002	0.00000002	0.00000002	0.00000001	0.00000001	0.00000001	0.00000001	0.00000001	0.00000001
135	0.00000002	0.00000002	0.00000001	0.00000001	0.00000001	0.00000001	0.00000001	0.00000001	0.00000001	0.00000000
136	0.00000002	0.00000001	0.00000001	0.00000001	0.00000001	0.00000001	0.00000001	0.00000001	0.00000000	0.00000000
