#a  	  0.0025	  0.0050	  0.0075	  0.0100	  0.0125	  0.0150	  0.0175	  0.0200	  0.0225	  0.0250
#b  	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190
#t0 	    7.60	    3.80	    2.53	    1.90	    1.52	    1.27	    1.09	    0.95	    0.84	    0.76
#t1 	  407.60	  203.80	  135.87	  101.90	   81.52	   67.93	   58.23	   50.95	   45.29	   40.76
83	0.002479	0.000042	0.000009	0.000004	0.000002	0.000002	0.000001	0.000001	0.000001	0.000001
84	0.002111	0.000035	0.000007	0.000003	0.000002	0.000001	0.000001	0.000001	0.000001	0.000001
85	0.001795	0.000029	0.000006	0.000003	0.000002	0.000001	0.000001	0.000001	0.000001	0.000000
86	0.001524	0.000024	0.000005	0.000002	0.000001	0.000001	0.000001	0.000001	0.000000	0.000000
87	0.001292	0.000020	0.000004	0.000002	0.000001	0.000001	0.000001	0.000000	0.000000	0.000000
88	0.001094	0.000016	0.000003	0.000001	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000
89	0.000924	0.000013	0.000003	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000
90	0.000780	0.000011	0.000002	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000
91	0.000658	0.000009	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
92	0.000554	0.000008	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
93	0.000465	0.000006	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
94	0.000391	0.000005	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
95	0.000328	0.000004	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
96	0.000275	0.000004	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
97	0.000230	0.000003	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
98	0.000192	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
99	0.000161	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
100	0.000134	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
